x-axis,4
second,Volt
-588.000E-03,-4.058E-03
-587.000E-03,-4.058E-03
-586.000E-03,-12.601E-03
-585.000E-03,-36.219E-03
-584.000E-03,-52.299E-03
-583.000E-03,-60.842E-03
-582.000E-03,-92.500E-03
-581.000E-03,-108.580E-03
-580.000E-03,-124.661E-03
-579.000E-03,-140.741E-03
-578.000E-03,-156.822E-03
-577.000E-03,-164.862E-03
-576.000E-03,-180.942E-03
-575.000E-03,-180.942E-03
-574.000E-03,-204.560E-03
-573.000E-03,-197.023E-03
-572.000E-03,-180.942E-03
-571.000E-03,-188.982E-03
-570.000E-03,-197.023E-03
-569.000E-03,-205.063E-03
-568.000E-03,-213.103E-03
-567.000E-03,-221.143E-03
-566.000E-03,-229.183E-03
-565.000E-03,-245.264E-03
-564.000E-03,-252.802E-03
-563.000E-03,-228.681E-03
-562.000E-03,-205.063E-03
-561.000E-03,-180.942E-03
-560.000E-03,-156.822E-03
-559.000E-03,-140.741E-03
-558.000E-03,-132.701E-03
-557.000E-03,-132.701E-03
-556.000E-03,-132.701E-03
-555.000E-03,-148.781E-03
-554.000E-03,-148.781E-03
-553.000E-03,-148.781E-03
-552.000E-03,-156.319E-03
-551.000E-03,-140.741E-03
-550.000E-03,-132.701E-03
-549.000E-03,-108.580E-03
-548.000E-03,-100.038E-03
-547.000E-03,-60.842E-03
-546.000E-03,-44.259E-03
-545.000E-03,-12.098E-03
-544.000E-03,-20.138E-03
-543.000E-03,-28.178E-03
-542.000E-03,-36.219E-03
-541.000E-03,-28.178E-03
-540.000E-03,+3.982E-03
-539.000E-03,+76.344E-03
-538.000E-03,+140.666E-03
-537.000E-03,+196.947E-03
-536.000E-03,+221.068E-03
-535.000E-03,+221.068E-03
-534.000E-03,+213.028E-03
-533.000E-03,+196.947E-03
-532.000E-03,+172.324E-03
-531.000E-03,+132.123E-03
-530.000E-03,+92.425E-03
-529.000E-03,+68.304E-03
-528.000E-03,+52.224E-03
-527.000E-03,+36.143E-03
-526.000E-03,+28.103E-03
-525.000E-03,+12.023E-03
-524.000E-03,+12.023E-03
-523.000E-03,+3.982E-03
-522.000E-03,-4.058E-03
-521.000E-03,+12.023E-03
-520.000E-03,+36.143E-03
-519.000E-03,+51.721E-03
-518.000E-03,+44.183E-03
-517.000E-03,+28.103E-03
-516.000E-03,+3.982E-03
-515.000E-03,-28.681E-03
-514.000E-03,-84.460E-03
-513.000E-03,-140.239E-03
-512.000E-03,-180.942E-03
-511.000E-03,-229.183E-03
-510.000E-03,-285.465E-03
-509.000E-03,-349.786E-03
-508.000E-03,-398.028E-03
-507.000E-03,-438.229E-03
-506.000E-03,-469.887E-03
-505.000E-03,-478.430E-03
-504.000E-03,-494.510E-03
-503.000E-03,-510.590E-03
-502.000E-03,-526.168E-03
-501.000E-03,-534.209E-03
-500.000E-03,-534.711E-03
-499.000E-03,-542.751E-03
-498.000E-03,-550.791E-03
-497.000E-03,-510.590E-03
-496.000E-03,-590.490E-03
-495.000E-03,-550.791E-03
-494.000E-03,-558.832E-03
-493.000E-03,-558.832E-03
-492.000E-03,-542.751E-03
-491.000E-03,-558.329E-03
-490.000E-03,-534.711E-03
-489.000E-03,-518.631E-03
-488.000E-03,-510.590E-03
-487.000E-03,-486.470E-03
-486.000E-03,-494.008E-03
-485.000E-03,-478.430E-03
-484.000E-03,-478.430E-03
-483.000E-03,-478.430E-03
-482.000E-03,-478.430E-03
-481.000E-03,-470.389E-03
-480.000E-03,-453.807E-03
-479.000E-03,-413.606E-03
-478.000E-03,-373.907E-03
-477.000E-03,-325.163E-03
-476.000E-03,-277.425E-03
-475.000E-03,-221.143E-03
-474.000E-03,-204.560E-03
-473.000E-03,-188.982E-03
-472.000E-03,-197.023E-03
-471.000E-03,-213.103E-03
-470.000E-03,-229.183E-03
-469.000E-03,-261.344E-03
-468.000E-03,-293.003E-03
-467.000E-03,-301.545E-03
-466.000E-03,-301.545E-03
-465.000E-03,-301.043E-03
-464.000E-03,-269.384E-03
-463.000E-03,-237.224E-03
-462.000E-03,-220.641E-03
-461.000E-03,-172.399E-03
-460.000E-03,-124.661E-03
-459.000E-03,-108.580E-03
-458.000E-03,-84.460E-03
-457.000E-03,-92.500E-03
-456.000E-03,-100.038E-03
-455.000E-03,-100.038E-03
-454.000E-03,-108.580E-03
-453.000E-03,-108.580E-03
-452.000E-03,-100.540E-03
-451.000E-03,-60.339E-03
-450.000E-03,-4.058E-03
-449.000E-03,+84.384E-03
-448.000E-03,+164.786E-03
-447.000E-03,+245.188E-03
-446.000E-03,+333.631E-03
-445.000E-03,+397.952E-03
-444.000E-03,+414.033E-03
-443.000E-03,+397.952E-03
-442.000E-03,+341.671E-03
-441.000E-03,+292.927E-03
-440.000E-03,+237.148E-03
-439.000E-03,+172.827E-03
-438.000E-03,+140.666E-03
-437.000E-03,+124.585E-03
-436.000E-03,+132.123E-03
-435.000E-03,+132.626E-03
-434.000E-03,+132.123E-03
-433.000E-03,+132.626E-03
-432.000E-03,+156.746E-03
-431.000E-03,+164.786E-03
-430.000E-03,+196.445E-03
-429.000E-03,+188.907E-03
-428.000E-03,+188.405E-03
-427.000E-03,+172.324E-03
-426.000E-03,+140.666E-03
-425.000E-03,+124.083E-03
-424.000E-03,+84.384E-03
-423.000E-03,+59.761E-03
-422.000E-03,+44.183E-03
-421.000E-03,+19.560E-03
-420.000E-03,+3.480E-03
-419.000E-03,-4.560E-03
-418.000E-03,-20.138E-03
-417.000E-03,-28.178E-03
-416.000E-03,-28.178E-03
-415.000E-03,-44.259E-03
-414.000E-03,-36.219E-03
-413.000E-03,-12.098E-03
-412.000E-03,+3.982E-03
-411.000E-03,+52.224E-03
-410.000E-03,+84.384E-03
-409.000E-03,+116.545E-03
-408.000E-03,+132.626E-03
-407.000E-03,+108.505E-03
-406.000E-03,+92.425E-03
-405.000E-03,+76.344E-03
-404.000E-03,+51.721E-03
-403.000E-03,+20.063E-03
-402.000E-03,-20.138E-03
-401.000E-03,-44.259E-03
-400.000E-03,-68.379E-03
-399.000E-03,-84.460E-03
-398.000E-03,-92.500E-03
-397.000E-03,-84.460E-03
-396.000E-03,-68.882E-03
-395.000E-03,-68.379E-03
-394.000E-03,-76.420E-03
-393.000E-03,-84.460E-03
-392.000E-03,-92.500E-03
-391.000E-03,-100.540E-03
-390.000E-03,-92.500E-03
-389.000E-03,-92.500E-03
-388.000E-03,-92.500E-03
-387.000E-03,-92.500E-03
-386.000E-03,-84.460E-03
-385.000E-03,-76.420E-03
-384.000E-03,-68.882E-03
-383.000E-03,-68.379E-03
-382.000E-03,-60.339E-03
-381.000E-03,-84.460E-03
-380.000E-03,-100.540E-03
-379.000E-03,-108.580E-03
-378.000E-03,-132.701E-03
-377.000E-03,-148.781E-03
-376.000E-03,-164.359E-03
-375.000E-03,-156.822E-03
-374.000E-03,-164.862E-03
-373.000E-03,-172.902E-03
-372.000E-03,-188.480E-03
-371.000E-03,-180.942E-03
-370.000E-03,-188.480E-03
-369.000E-03,-197.023E-03
-368.000E-03,-205.063E-03
-367.000E-03,-213.103E-03
-366.000E-03,-213.103E-03
-365.000E-03,-213.103E-03
-364.000E-03,-205.063E-03
-363.000E-03,-172.902E-03
-362.000E-03,-140.741E-03
-361.000E-03,-100.540E-03
-360.000E-03,-68.379E-03
-359.000E-03,-36.721E-03
-358.000E-03,-20.138E-03
-357.000E-03,+3.982E-03
-356.000E-03,+12.023E-03
-355.000E-03,+12.023E-03
-354.000E-03,+12.023E-03
-353.000E-03,+12.023E-03
-352.000E-03,+12.023E-03
-351.000E-03,+35.641E-03
-350.000E-03,+43.681E-03
-349.000E-03,+36.143E-03
-348.000E-03,+27.601E-03
-347.000E-03,+3.982E-03
-346.000E-03,-4.058E-03
-345.000E-03,-12.098E-03
-344.000E-03,-20.641E-03
-343.000E-03,-20.138E-03
-342.000E-03,-44.259E-03
-341.000E-03,-68.379E-03
-340.000E-03,-76.420E-03
-339.000E-03,-84.460E-03
-338.000E-03,-92.500E-03
-337.000E-03,-76.420E-03
-336.000E-03,-60.339E-03
-335.000E-03,-52.299E-03
-334.000E-03,-4.560E-03
-333.000E-03,-4.058E-03
-332.000E-03,-4.058E-03
-331.000E-03,-12.601E-03
-330.000E-03,-36.219E-03
-329.000E-03,-68.379E-03
-328.000E-03,-76.922E-03
-327.000E-03,-116.621E-03
-326.000E-03,-132.701E-03
-325.000E-03,-164.862E-03
-324.000E-03,-172.902E-03
-323.000E-03,-172.399E-03
-322.000E-03,-156.822E-03
-321.000E-03,-148.279E-03
-320.000E-03,-100.038E-03
-319.000E-03,-52.299E-03
-318.000E-03,-12.098E-03
-317.000E-03,-4.058E-03
-316.000E-03,-20.138E-03
-315.000E-03,-44.259E-03
-314.000E-03,-60.339E-03
-313.000E-03,-84.460E-03
-312.000E-03,-100.540E-03
-311.000E-03,-124.158E-03
-310.000E-03,-140.741E-03
-309.000E-03,-172.399E-03
-308.000E-03,-188.982E-03
-307.000E-03,-205.063E-03
-306.000E-03,-213.103E-03
-305.000E-03,-244.761E-03
-304.000E-03,-237.224E-03
-303.000E-03,-237.224E-03
-302.000E-03,-244.761E-03
-301.000E-03,-245.264E-03
-300.000E-03,-245.264E-03
-299.000E-03,-245.264E-03
-298.000E-03,-229.183E-03
-297.000E-03,-205.063E-03
-296.000E-03,-188.982E-03
-295.000E-03,-172.399E-03
-294.000E-03,-140.741E-03
-293.000E-03,-124.661E-03
-292.000E-03,-100.540E-03
-291.000E-03,-76.922E-03
-290.000E-03,-60.339E-03
-289.000E-03,-60.339E-03
-288.000E-03,-60.339E-03
-287.000E-03,-60.339E-03
-286.000E-03,-60.339E-03
-285.000E-03,-60.842E-03
-284.000E-03,-68.379E-03
-283.000E-03,-60.339E-03
-282.000E-03,-60.339E-03
-281.000E-03,-52.802E-03
-280.000E-03,-52.299E-03
-279.000E-03,-44.259E-03
-278.000E-03,-36.219E-03
-277.000E-03,-20.138E-03
-276.000E-03,-4.560E-03
-275.000E-03,+20.063E-03
-274.000E-03,+51.721E-03
-273.000E-03,+44.183E-03
-272.000E-03,+44.183E-03
-271.000E-03,+28.103E-03
-270.000E-03,+3.982E-03
-269.000E-03,-20.138E-03
-268.000E-03,-36.219E-03
-267.000E-03,-44.259E-03
-266.000E-03,-52.802E-03
-265.000E-03,-60.339E-03
-264.000E-03,-60.339E-03
-263.000E-03,-60.339E-03
-262.000E-03,-60.339E-03
-261.000E-03,-60.842E-03
-260.000E-03,-68.882E-03
-259.000E-03,-84.962E-03
-258.000E-03,-84.460E-03
-257.000E-03,-84.460E-03
-256.000E-03,-84.460E-03
-255.000E-03,-68.379E-03
-254.000E-03,-68.379E-03
-253.000E-03,-60.339E-03
-252.000E-03,-44.259E-03
-251.000E-03,-36.219E-03
-250.000E-03,-12.601E-03
-249.000E-03,+3.480E-03
-248.000E-03,+11.520E-03
-247.000E-03,-12.098E-03
-246.000E-03,-36.219E-03
-245.000E-03,-52.299E-03
-244.000E-03,-100.038E-03
-243.000E-03,-124.661E-03
-242.000E-03,-180.942E-03
-241.000E-03,-237.224E-03
-240.000E-03,-261.344E-03
-239.000E-03,-277.425E-03
-238.000E-03,-293.003E-03
-237.000E-03,-293.003E-03
-236.000E-03,-277.425E-03
-235.000E-03,-269.384E-03
-234.000E-03,-253.304E-03
-233.000E-03,-253.304E-03
-232.000E-03,-252.802E-03
-231.000E-03,-237.224E-03
-230.000E-03,-228.681E-03
-229.000E-03,-228.681E-03
-228.000E-03,-213.103E-03
-227.000E-03,-204.560E-03
-226.000E-03,-188.982E-03
-225.000E-03,-172.902E-03
-224.000E-03,-172.902E-03
-223.000E-03,-180.440E-03
-222.000E-03,-180.942E-03
-221.000E-03,-180.942E-03
-220.000E-03,-180.942E-03
-219.000E-03,-197.023E-03
-218.000E-03,-197.023E-03
-217.000E-03,-197.023E-03
-216.000E-03,-188.982E-03
-215.000E-03,-180.942E-03
-214.000E-03,-164.862E-03
-213.000E-03,-132.198E-03
-212.000E-03,-92.500E-03
-211.000E-03,-52.299E-03
-210.000E-03,-28.178E-03
-209.000E-03,+12.023E-03
-208.000E-03,+28.103E-03
-207.000E-03,+35.641E-03
-206.000E-03,+28.103E-03
-205.000E-03,+28.103E-03
-204.000E-03,+43.681E-03
-203.000E-03,+52.224E-03
-202.000E-03,+76.344E-03
-201.000E-03,+76.344E-03
-200.000E-03,+76.344E-03
-199.000E-03,+51.721E-03
-198.000E-03,+19.560E-03
-197.000E-03,-4.058E-03
-196.000E-03,-44.259E-03
-195.000E-03,-68.882E-03
-194.000E-03,-108.078E-03
-193.000E-03,-108.580E-03
-192.000E-03,-124.661E-03
-191.000E-03,-108.580E-03
-190.000E-03,-68.379E-03
-189.000E-03,-12.098E-03
-188.000E-03,+44.183E-03
-187.000E-03,+84.384E-03
-186.000E-03,+83.882E-03
-185.000E-03,+59.761E-03
-184.000E-03,+12.023E-03
-183.000E-03,-28.178E-03
-182.000E-03,-68.379E-03
-181.000E-03,-92.500E-03
-180.000E-03,-124.661E-03
-179.000E-03,-156.822E-03
-178.000E-03,-180.942E-03
-177.000E-03,-205.063E-03
-176.000E-03,-220.641E-03
-175.000E-03,-229.183E-03
-174.000E-03,-229.183E-03
-173.000E-03,-237.224E-03
-172.000E-03,-245.264E-03
-171.000E-03,-244.761E-03
-170.000E-03,-245.264E-03
-169.000E-03,-237.224E-03
-168.000E-03,-229.183E-03
-167.000E-03,-237.224E-03
-166.000E-03,-237.224E-03
-165.000E-03,-237.224E-03
-164.000E-03,-237.224E-03
-163.000E-03,-237.224E-03
-162.000E-03,-220.641E-03
-161.000E-03,-197.023E-03
-160.000E-03,-197.023E-03
-159.000E-03,-180.942E-03
-158.000E-03,-164.862E-03
-157.000E-03,-156.822E-03
-156.000E-03,-132.701E-03
-155.000E-03,-116.621E-03
-154.000E-03,-92.500E-03
-153.000E-03,-52.299E-03
-152.000E-03,-4.058E-03
-151.000E-03,+60.264E-03
-150.000E-03,+124.585E-03
-149.000E-03,+156.746E-03
-148.000E-03,+148.706E-03
-147.000E-03,+132.626E-03
-146.000E-03,+100.465E-03
-145.000E-03,+68.304E-03
-144.000E-03,+35.641E-03
-143.000E-03,-4.058E-03
-142.000E-03,-36.721E-03
-141.000E-03,-84.962E-03
-140.000E-03,-116.621E-03
-139.000E-03,-140.741E-03
-138.000E-03,-148.781E-03
-137.000E-03,-148.781E-03
-136.000E-03,-148.781E-03
-135.000E-03,-156.822E-03
-134.000E-03,-148.781E-03
-133.000E-03,-140.741E-03
-132.000E-03,-148.781E-03
-131.000E-03,-156.319E-03
-130.000E-03,-156.822E-03
-129.000E-03,-180.942E-03
-128.000E-03,-180.942E-03
